UBIGEO_HECHO,DPTO_HECHO_NEW,PROV_HECHO,DIST_HECHO,COMISARIA,COD_CPNP_LOCAL,LAT,LONG,DEPTO_COMISARIA,PROV_COMISARIA,DIST_COMISARIA,ES_PRINCIPAL,SECTORES
060903,CAJAMARCA,SAN IGNACIO,HUARANGO,CPNP PUERTO CIRUELO,1057,-5.28662761,-78.80647898,CAJAMARCA,SAN IGNACIO,HUARANGO,True,3
061310,CAJAMARCA,SANTA CRUZ,UTICYACU,CPNP UTICYACU,1012,-6.60667499,-78.7937314,CAJAMARCA,SANTA CRUZ,UTICYACU,True,3
081005,CUSCO,PARURO,HUANOQUITE,CPNP HUANOQUITE,3660,-13.68196936,-72.01657107,CUSCO,PARURO,HUANOQUITE,True,2
081009,CUSCO,PARURO,YAURISQUE,CPNP YAURISQUE,3657,-13.66086511,-71.92305858,CUSCO,PARURO,YAURISQUE,True,2
081204,CUSCO,QUISPICANCHI,CCARHUAYO,CPNP OCONGATE,3570,-13.62715468,-71.38852211,CUSCO,QUISPICANCHI,CCARHUAYO,True,4
090704,HUANCAVELICA,TAYACAJA,AHUAYCHA,CPNP MARISCAL CACERES,3210,-12.533128,-74.93013,HUANCAVELICA,TAYACAJA,AHUAYCHA,False,3
100322,HUANUCO,DOS DE MAYO,SILLAPATA,CPNP DOS DE MAYO,5934,-9.82810956,-76.80179358,HUANUCO,DOS DE MAYO,SILLAPATA,True,9
100503,HUANUCO,HUAMALIES,CHAVIN DE PARIARCA,CPNP LLATA,7050,-9.55016426,-76.81845406,HUANUCO,HUAMALIES,CHAVIN DE PARIARCA,True,5
100505,HUANUCO,HUAMALIES,JIRCAN,CPNP UCO,4960,-9.18822587,-76.92831802,HUANUCO,HUAMALIES,JIRCAN,True,5
100508,HUANUCO,HUAMALIES,PUNCHAO,CPNP LLATA,7050,-9.55016426,-76.81845406,HUANUCO,HUAMALIES,PUNCHAO,True,5
101102,HUANUCO,YAROWILCA,CAHUAC,CPNP CHAVINILLO,5930,-9.85930849,-76.60865167,HUANUCO,YAROWILCA,CAHUAC,True,8
130806,LA LIBERTAD,PATAZ,HUAYO,CPNP RETAMAS,1284,-8.02077735,-77.475623,LA LIBERTAD,PATAZ,HUAYO,True,3
131003,LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADAN,CPNP CACHICADAN,1302,-8.09395341,-78.14976394,LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADAN,True,3
131006,LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA,CPNP SHOREY,1296,-8.01321277,-78.32646182,LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA,False,3
131006,LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA,CPNP QUIRUVILCA,1299,-8.00056626,-78.30978371,LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA,True,3
160505,LORETO,REQUENA,MAQUIA,CPNP TAMANCO,1654,-5.79413683,-74.28297073,LORETO,REQUENA,MAQUIA,True,2
190202,PASCO,DANIEL ALCIDES CARRION,CHACAYAN,CPNP CHACAYAN,5634,-10.43378506,-76.43757707,PASCO,DANIEL ALCIDES CARRION,CHACAYAN,True,2
210208,PUNO,AZANGARO,MUÑANI,CPNP SAN ANTONIO DE PUTINA,4585,-14.91614449,-69.8664436,PUNO,AZANGARO,MUÑANI,True,4
210212,PUNO,AZANGARO,SAN JOSE,CPNP SAN ANTON,4606,-14.5837711,-70.31689138,PUNO,AZANGARO,SAN JOSE,True,3
210407,PUNO,CHUCUITO,ZEPITA,CPNP ZEPITA,4652,-16.49899379,-69.1000699,PUNO,CHUCUITO,ZEPITA,True,3
210608,PUNO,HUANCANE,VILQUE CHICO,CPNP VILQUECHICO,4554,-15.21587359,-69.68921367,PUNO,HUANCANE,VILQUE CHICO,True,3
210104,PUNO,PUNO,ATUNCOLLA,CPNP PAUCARCOLLA,4502,-15.7449782,-70.05465302,PUNO,PUNO,ATUNCOLLA,True,2
211303,PUNO,YUNGUYO,COPANI,CPNP YANAPATA,4666,-16.304453,-69.057598,PUNO,YUNGUYO,COPANI,True,3
211304,PUNO,YUNGUYO,CUTURAPI,CPNP QUEÑUANI,4662,-16.262148,-69.157145,PUNO,YUNGUYO,CUTURAPI,True,3
211305,PUNO,YUNGUYO,OLLARAYA,CPNP UNICACHI,4668,-16.22439493,-68.98099527,PUNO,YUNGUYO,OLLARAYA,True,5
211307,PUNO,YUNGUYO,UNICACHI,CPNP UNICACHI,4668,-16.22439493,-68.98099527,PUNO,YUNGUYO,UNICACHI,True,5
220504,SAN MARTIN,LAMAS,CAYNARACHI,CPNP PONGO DE CAYNARACHI,1323,-6.33448577,-76.29056387,SAN MARTIN,LAMAS,CAYNARACHI,True,4
220504,SAN MARTIN,LAMAS,CAYNARACHI,CPNP ALIANZA,1407,-6.11533173,-76.27590261,SAN MARTIN,LAMAS,CAYNARACHI,False,2
220710,SAN MARTIN,PICOTA,TRES UNIDOS,CPNP SAUCE,1332,-6.69127337,-76.21455222,SAN MARTIN,PICOTA,TRES UNIDOS,True,3
220902,SAN MARTIN,SAN MARTIN,ALBERTO LEVEAU,CPNP SAUCE,1332,-6.69127337,-76.21455222,SAN MARTIN,SAN MARTIN,ALBERTO LEVEAU,True,3
250203,UCAYALI,ATALAYA,TAHUANIA,CPNP ATALAYA-RAYMONDI,3157,-10.73237648,-73.7505627,UCAYALI,ATALAYA,TAHUANIA,True,5
250303,UCAYALI,PADRE ABAD,CURIMANA,CPNP CURIMANA,7023,-8.43479207,-75.15058646,UCAYALI,PADRE ABAD,CURIMANA,True,4
010608,AMAZONAS,RODRIGUEZ DE MENDOZA,MILPUC,CPNP SANTA ROSA,1484,-6.45296635,-77.45551948,AMAZONAS,RODRIGUEZ DE MENDOZA,MILPUC,True,2
021006,ANCASH,HUARI,HUACCHIS,CPNP UCO,4960,-9.18822587,-76.92831802,ANCASH,HUARI,HUACCHIS,True,5
021008,ANCASH,HUARI,HUANTAR,CPNP SAN MARCOS,4954,-9.52403031,-77.15753396,ANCASH,HUARI,HUANTAR,True,4
021102,ANCASH,HUARMEY,COCHAPETI,CPNP COTAPARACO,4840,-9.99451686,-77.58747285,ANCASH,HUARMEY,COCHAPETI,True,4
021402,ANCASH,OCROS,ACAS,CPNP OCROS,4850,-10.40369771,-77.39684782,ANCASH,OCROS,ACAS,True,7
021410,ANCASH,OCROS,SANTIAGO DE CHILCAS,CPNP OCROS,4850,-10.40369771,-77.39684782,ANCASH,OCROS,SANTIAGO DE CHILCAS,True,7
030302,APURIMAC,ANTABAMBA,EL ORO,CPNP PACHACONAS,5445,-14.22348574,-73.01631968,APURIMAC,ANTABAMBA,EL ORO,True,3
040502,AREQUIPA,CAYLLOMA,ACHOMA,CPNP CHIVAY CAYLLOMA,4020,-15.63693945,-71.60172461,AREQUIPA,CAYLLOMA,ACHOMA,True,7
050614,AYACUCHO,LUCANAS,SAISA,CPNP HUANCA,3416,-15.11354621,-74.48105765,AYACUCHO,LUCANAS,SAISA,True,3
050907,AYACUCHO,SUCRE,PAICO,CPNP SORAS,3407,-14.11480398,-73.60368317,AYACUCHO,SUCRE,PAICO,True,4
060102,CAJAMARCA,CAJAMARCA,ASUNCION,CPNP ASUNCION,5024,-7.32412503,-78.51933494,CAJAMARCA,CAJAMARCA,ASUNCION,True,2
090405,HUANCAVELICA,CASTROVIRREYNA,CHUPAMARCA,CPNP CHUPAMARCA,3262,-13.0372412,-75.61032318,HUANCAVELICA,CASTROVIRREYNA,CHUPAMARCA,True,2
090609,HUANCAVELICA,HUAYTARA,QUITO-ARMA,CPNP HUAYTARA,3290,-13.60428736,-75.35371679,HUANCAVELICA,HUAYTARA,QUITO-ARMA,True,6
100321,HUANUCO,DOS DE MAYO,SHUNQUI,CPNP DOS DE MAYO,5934,-9.82810956,-76.80179358,HUANUCO,DOS DE MAYO,SHUNQUI,True,9
100105,HUANUCO,HUANUCO,MARGOS,CPNP MARGOS,5910,-10.00453417,-76.52337715,HUANUCO,HUANUCO,MARGOS,True,3
101103,HUANUCO,YAROWILCA,CHACABAMBA,CPNP CHAVINILLO,5930,-9.85930849,-76.60865167,HUANUCO,YAROWILCA,CHACABAMBA,True,8
101105,HUANUCO,YAROWILCA,JACAS CHICO,CPNP CHAVINILLO,5930,-9.85930849,-76.60865167,HUANUCO,YAROWILCA,JACAS CHICO,True,8
120104,JUNIN,HUANCAYO,CARHUACALLANGA,CPNP MOYA,3216,-12.42127058,-75.15118847,JUNIN,HUANCAYO,CARHUACALLANGA,True,4
210405,PUNO,CHUCUITO,PISACOMA,CPNP HUACULLANI,4654,-16.63111439,-69.32197675,PUNO,CHUCUITO,PISACOMA,True,3
210805,PUNO,MELGAR,MACARI,CPNP SANTA ROSA,4596,-14.60812185,-70.79123216,PUNO,MELGAR,MACARI,True,2
210902,PUNO,MOHO,CONIMA,CPNP CONIMA,4570,-15.45931916,-69.4366506,PUNO,MOHO,CONIMA,True,3
210904,PUNO,MOHO,TILALI,CPNP CONIMA,4570,-15.45931916,-69.4366506,PUNO,MOHO,TILALI,True,3
210113,PUNO,PUNO,SAN ANTONIO,CPNP ICHUÑA,4268,-16.14055157,-70.53570936,PUNO,PUNO,SAN ANTONIO,True,3
150720,REGION LIMA,HUAROCHIRI,SAN JUAN DE TANTARANCHE,CPNP SAN LORENZO DE QUINTI,2481,-12.14491453,-76.21272179,REGION LIMA,HUAROCHIRI,SAN JUAN DE TANTARANCHE,True,4
250202,UCAYALI,ATALAYA,SEPAHUA,CPNP CAMISEA,7589,-11.731073,-72.942742,UCAYALI,ATALAYA,SEPAHUA,True,2
010506,AMAZONAS,LUYA,INGUILPATA,CPNP INGUILPATA,1459,-6.24002345,-77.95358751,AMAZONAS,LUYA,INGUILPATA,True,3
020302,ANCASH,ANTONIO RAYMONDI,ACZO,CPNP ANTONIO RAYMONDI-LLAMELLIN,4972,-9.10033245,-77.01650839,ANCASH,ANTONIO RAYMONDI,ACZO,True,6
020306,ANCASH,ANTONIO RAYMONDI,SAN JUAN DE RONTOY,CPNP UCO,4960,-9.18822587,-76.92831802,ANCASH,ANTONIO RAYMONDI,SAN JUAN DE RONTOY,True,5
030303,APURIMAC,ANTABAMBA,HUAQUIRCA,CPNP ANTABAMBA,5456,-14.36750001,-72.87280001,APURIMAC,ANTABAMBA,HUAQUIRCA,True,4
030711,APURIMAC,GRAU,TURPAY,CPNP MAMARA,5432,-14.22948328,-72.59043087,APURIMAC,GRAU,TURPAY,True,4
050111,AYACUCHO,HUAMANGA,SANTIAGO DE PISCHA,CPNP JULCAMARCA,3240,-13.01492922,-74.44475851,AYACUCHO,HUAMANGA,SANTIAGO DE PISCHA,True,4
050803,AYACUCHO,PAUCAR DEL SARA SARA,CORCULLA,CPNP OYOLO,3473,-15.17988275,-73.18526623,AYACUCHO,PAUCAR DEL SARA SARA,CORCULLA,True,4
050902,AYACUCHO,SUCRE,BELEN,CPNP CARHUANCA,3405,-13.74237566,-73.78711592,AYACUCHO,SUCRE,BELEN,True,2
060302,CAJAMARCA,CELENDIN,CHUMUCH,CPNP CHUMUCH,5112,-6.60311111,-78.20063105,CAJAMARCA,CELENDIN,CHUMUCH,True,3
081104,CUSCO,PAUCARTAMBO,COLQUEPATA,CPNP COLQUEPATA,3582,-13.36174273,-71.67377719,CUSCO,PAUCARTAMBO,COLQUEPATA,True,2
090403,HUANCAVELICA,CASTROVIRREYNA,AURAHUA,CPNP AURAHUA,3258,-13.03386155,-75.56988573,HUANCAVELICA,CASTROVIRREYNA,AURAHUA,True,2
090407,HUANCAVELICA,CASTROVIRREYNA,HUACHOS,CPNP HUACHOS,3252,-13.2206907,-75.53260439,HUANCAVELICA,CASTROVIRREYNA,HUACHOS,True,3
090508,HUANCAVELICA,CHURCAMPA,SAN MIGUEL DE MAYOCC,CPNP MAYOCC,3280,-12.81023168,-74.3867751,HUANCAVELICA,CHURCAMPA,SAN MIGUEL DE MAYOCC,True,2
090613,HUANCAVELICA,HUAYTARA,SANTIAGO DE CHOCORVOS,CPNP SANTIAGO DE CHOCORVOS,3292,-13.82495174,-75.25846347,HUANCAVELICA,HUAYTARA,SANTIAGO DE CHOCORVOS,True,3
090705,HUANCAVELICA,TAYACAJA,COLCABAMBA,CPNP COLCABAMBA,7540,-12.41063356,-74.680774,HUANCAVELICA,TAYACAJA,COLCABAMBA,True,4
090707,HUANCAVELICA,TAYACAJA,HUACHOCOLPA,CPNP HUACHOCOLPA,7531,-12.04833878,-74.59439756,HUANCAVELICA,TAYACAJA,HUACHOCOLPA,True,2
090709,HUANCAVELICA,TAYACAJA,HUARIBAMBA,CPNP PAZOS,7535,-12.25918784,-75.07029485,HUANCAVELICA,TAYACAJA,HUARIBAMBA,True,3
100511,HUANUCO,HUAMALIES,TANTAMAYO,CPNP LLATA,7050,-9.55016426,-76.81845406,HUANUCO,HUAMALIES,TANTAMAYO,True,5
120413,JUNIN,JAUJA,LEONOR ORDOÑEZ,CPNP SINCOS,3042,-11.89144312,-75.38675857,JUNIN,JAUJA,LEONOR ORDOÑEZ,True,5
131103,LA LIBERTAD,GRAN CHIMU,COMPIN,CPNP COMPIN,1254,-7.69818127,-78.62586619,LA LIBERTAD,GRAN CHIMU,COMPIN,True,2
130811,LA LIBERTAD,PATAZ,SANTIAGO DE CHALLAS,CPNP TAYABAMBA PATAZ,1281,-8.296243,-77.305127,LA LIBERTAD,PATAZ,SANTIAGO DE CHALLAS,True,7
210206,PUNO,AZANGARO,CHUPA,CPNP ARAPA,4608,-15.13943619,-70.10989562,PUNO,AZANGARO,CHUPA,True,4
210207,PUNO,AZANGARO,JOSE DOMINGO CHOQUEHUANCA,CPNP JOSE DOMINGO CHOQUEHUANCA,4602,-15.03095991,-70.34078021,PUNO,AZANGARO,JOSE DOMINGO CHOQUEHUANCA,True,3
210215,PUNO,AZANGARO,TIRAPATA,CPNP PUCARA,4582,-15.04096857,-70.3656846,PUNO,AZANGARO,TIRAPATA,True,3
210603,PUNO,HUANCANE,HUATASANI,CPNP HUANCANE,4545,-15.20133193,-69.76561491,PUNO,HUANCANE,HUATASANI,True,3
151022,REGION LIMA,YAUYOS,OMAS,CPNP CALANGO,2410,-12.52658165,-76.54374038,REGION LIMA,YAUYOS,OMAS,True,3
010513,AMAZONAS,LUYA,OCUMAL,CPNP COLLONCE,1452,-6.28043063,-78.21497393,AMAZONAS,LUYA,OCUMAL,True,3
010513,AMAZONAS,LUYA,OCUMAL,CPNP PIZUQUIA-PUEBLO NUEVO,1460,-6.374932,-78.141297,AMAZONAS,LUYA,OCUMAL,False,3
020108,ANCASH,HUARAZ,OLLEROS,CPNP RECUAY,4830,-9.71903119,-77.45661348,ANCASH,HUARAZ,OLLEROS,True,4
021406,ANCASH,OCROS,CONGAS,CPNP OCROS,4850,-10.40369771,-77.39684782,ANCASH,OCROS,CONGAS,True,7
040411,AREQUIPA,CASTILLA,TIPAN,CPNP VIRACO,4176,-15.65846823,-72.5247746,AREQUIPA,CASTILLA,TIPAN,True,4
040509,AREQUIPA,CAYLLOMA,ICHUPAMPA,CPNP CHIVAY CAYLLOMA,4020,-15.63693945,-71.60172461,AREQUIPA,CAYLLOMA,ICHUPAMPA,True,7
050905,AYACUCHO,SUCRE,HUACAÑA,CPNP AUCARA,3455,-14.28075007,-73.97468043,AYACUCHO,SUCRE,HUACAÑA,True,4
060606,CAJAMARCA,CUTERVO,PIMPINGOS,CPNP PIMPINGOS,1078,-6.0613543,-78.75804229,CAJAMARCA,CUTERVO,PIMPINGOS,True,3
081002,CUSCO,PARURO,ACCHA,CPNP ACCHA,3662,-13.96963024,-71.83037314,CUSCO,PARURO,ACCHA,True,2
090604,HUANCAVELICA,HUAYTARA,HUAYACUNDO ARMA,CPNP HUAYTARA,3290,-13.60428736,-75.35371679,HUANCAVELICA,HUAYTARA,HUAYACUNDO ARMA,True,6
090605,HUANCAVELICA,HUAYTARA,LARAMARCA,CPNP CORDOVA,3294,-14.03830759,-75.18395784,HUANCAVELICA,HUAYTARA,LARAMARCA,True,6
090616,HUANCAVELICA,HUAYTARA,TAMBO,CPNP HUAYTARA,3290,-13.60428736,-75.35371679,HUANCAVELICA,HUAYTARA,TAMBO,True,6
120419,JUNIN,JAUJA,MONOBAMBA,CPNP PALCA,3135,-11.34447371,-75.56509177,JUNIN,JAUJA,MONOBAMBA,True,2
160701,LORETO,DATEM DEL MARAÑON,BARRANCA,CPNP SAN LORENZO,1401,-4.83147641,-76.55503033,LORETO,DATEM DEL MARAÑON,BARRANCA,True,6
160605,LORETO,UCAYALI,SARAYACU,CPNP PELEJO,1327,-6.21408914,-75.80080774,LORETO,UCAYALI,SARAYACU,True,4
180208,MOQUEGUA,GENERAL SANCHEZ CERRO,PUQUINA,CPNP PUQUINA,4262,-16.62602231,-71.18422373,MOQUEGUA,GENERAL SANCHEZ CERRO,PUQUINA,True,4
180209,MOQUEGUA,GENERAL SANCHEZ CERRO,QUINISTAQUILLAS,CPNP QUINISTAQUILLAS,4266,-16.74876714,-70.88044337,MOQUEGUA,GENERAL SANCHEZ CERRO,QUINISTAQUILLAS,True,2
210504,PUNO,EL COLLAO,SANTA ROSA,CPNP MAZOCRUZ,4642,-16.74126669,-69.71717447,PUNO,EL COLLAO,SANTA ROSA,True,3
151012,REGION LIMA,YAUYOS,HONGOS,CPNP HUANGASCAR,2466,-12.89952071,-75.83241637,REGION LIMA,YAUYOS,HONGOS,True,5
220305,SAN MARTIN,EL DORADO,SHATOJA,CPNP SAN MARTIN ALAO,1384,-6.51380673,-76.74178058,SAN MARTIN,EL DORADO,SHATOJA,True,3
220911,SAN MARTIN,SAN MARTIN,PAPAPLAYA,CPNP PELEJO,1327,-6.21408914,-75.80080774,SAN MARTIN,SAN MARTIN,PAPAPLAYA,True,4
021906,ANCASH,SIHUAS,HUAYLLABAMBA,CPNP SIHUAS,4974,-8.5543449,-77.63136535,ANCASH,SIHUAS,HUAYLLABAMBA,True,10
030708,APURIMAC,GRAU,PROGRESO,CPNP PROGRESO,5430,-14.07408892,-72.47545379,APURIMAC,GRAU,PROGRESO,True,2
040504,AREQUIPA,CAYLLOMA,CALLALLI,CPNP SIBAYO,4052,-15.49297009,-71.46466364,AREQUIPA,CAYLLOMA,CALLALLI,True,3
040515,AREQUIPA,CAYLLOMA,SIBAYO,CPNP SIBAYO,4052,-15.49297009,-71.46466364,AREQUIPA,CAYLLOMA,SIBAYO,True,3
040808,AREQUIPA,LA UNION,SAYLA,CPNP PAUCAR DEL SARA SARA,3470,-15.27854674,-73.34442303,AREQUIPA,LA UNION,SAYLA,True,4
050608,AYACUCHO,LUCANAS,LARAMATE,CPNP LARAMATE,5370,-14.28670516,-74.84272355,AYACUCHO,LUCANAS,LARAMATE,True,4
050609,AYACUCHO,LUCANAS,LEONCIO PRADO,CPNP OTOCA,5372,-14.49024894,-74.68663969,AYACUCHO,LUCANAS,LEONCIO PRADO,True,3
050620,AYACUCHO,LUCANAS,SANTA ANA DE HUAYCAHUACHO,CPNP AUCARA,3455,-14.28075007,-73.97468043,AYACUCHO,LUCANAS,SANTA ANA DE HUAYCAHUACHO,True,4
060408,CAJAMARCA,CHOTA,CONCHAN,CPNP CONCHAN,5132,-6.44443592,-78.65537076,CAJAMARCA,CHOTA,CONCHAN,True,4
080202,CUSCO,ACOMAYO,ACOPIA,CPNP ACOPIA,3626,-14.05740883,-71.49277563,CUSCO,ACOMAYO,ACOPIA,True,3
080504,CUSCO,CANAS,LANGUI,CPNP LANGUI,3636,-14.43261559,-71.27261343,CUSCO,CANAS,LANGUI,True,2
080905,CUSCO,LA CONVENCION,OCOBAMBA,CPNP OCOBAMBA,7580,-12.87193813,-72.44755774,CUSCO,LA CONVENCION,OCOBAMBA,True,3
090202,HUANCAVELICA,ACOBAMBA,ANDABAMBA,CPNP ANCO,3281,-12.67876828,-74.58698541,HUANCAVELICA,ACOBAMBA,ANDABAMBA,True,3
090203,HUANCAVELICA,ACOBAMBA,ANTA,CPNP ACOBAMBA,3265,-12.84196434,-74.56970035,HUANCAVELICA,ACOBAMBA,ANTA,True,3
090205,HUANCAVELICA,ACOBAMBA,MARCAS,CPNP MARCAS,3272,-12.88868955,-74.39570712,HUANCAVELICA,ACOBAMBA,MARCAS,True,2
090716,HUANCAVELICA,TAYACAJA,SAN MARCOS DE ROCCHAC,CPNP SURCUBAMBA,7501,-12.11707404,-74.63073259,HUANCAVELICA,TAYACAJA,SAN MARCOS DE ROCCHAC,True,3
120106,JUNIN,HUANCAYO,CHICCHE,CPNP CHONGOS ALTO,3012,-12.31131184,-75.28863654,JUNIN,HUANCAYO,CHICCHE,True,6
120804,JUNIN,YAULI,MARCAPOMACOCHA,CPNP CASAPALCA,2490,-11.65242739,-76.2356819,JUNIN,YAULI,MARCAPOMACOCHA,True,4
130304,LA LIBERTAD,BOLIVAR,LONGOTEA,CPNP UCHUMARCA,1278,-7.04656457,-77.80563249,LA LIBERTAD,BOLIVAR,LONGOTEA,True,3
130305,LA LIBERTAD,BOLIVAR,UCHUMARCA,CPNP UCHUMARCA,1278,-7.04656457,-77.80563249,LA LIBERTAD,BOLIVAR,UCHUMARCA,True,3
130608,LA LIBERTAD,OTUZCO,MACHE,CPNP MACHE,1162,-8.03081371,-78.53407491,LA LIBERTAD,OTUZCO,MACHE,True,2
160706,LORETO,DATEM DEL MARAÑON,ANDOAS,CPNP SAN LORENZO,1401,-4.83147641,-76.55503033,LORETO,DATEM DEL MARAÑON,ANDOAS,True,6
210203,PUNO,AZANGARO,ARAPA,CPNP ARAPA,4608,-15.13943619,-70.10989562,PUNO,AZANGARO,ARAPA,True,4
210214,PUNO,AZANGARO,SANTIAGO DE PUPUJA,CPNP JOSE DOMINGO CHOQUEHUANCA,4602,-15.03095991,-70.34078021,PUNO,AZANGARO,SANTIAGO DE PUPUJA,True,3
210302,PUNO,CARABAYA,AJOYANI,CPNP ANTAUTA,4631,-14.30043094,-70.29102807,PUNO,CARABAYA,AJOYANI,True,3
210306,PUNO,CARABAYA,CRUCERO,CPNP CRUCERO,4630,-14.36156509,-70.02375432,PUNO,CARABAYA,CRUCERO,True,3
210604,PUNO,HUANCANE,INCHUPALLA,CPNP SAN ANTONIO DE PUTINA,4585,-14.91614449,-69.8664436,PUNO,HUANCANE,INCHUPALLA,True,4
211204,PUNO,SANDIA,PATAMBUCO,CPNP SANDIA,4615,-14.32231477,-69.46571147,PUNO,SANDIA,PATAMBUCO,True,5
150301,REGION LIMA,CAJATAMBO,CAJATAMBO,CPNP GORGOR,2357,-10.62066649,-77.04151217,REGION LIMA,CAJATAMBO,CAJATAMBO,True,5
151006,REGION LIMA,YAUYOS,CACRA,CPNP HUANGASCAR,2466,-12.89952071,-75.83241637,REGION LIMA,YAUYOS,CACRA,True,5
020503,ANCASH,BOLOGNESI,ANTONIO RAYMONDI,CPNP CAJACAY,4822,-10.15375204,-77.43865901,ANCASH,BOLOGNESI,ANTONIO RAYMONDI,True,3
021503,ANCASH,PALLASCA,CONCHUCOS,CPNP CONCHUCOS,4940,-8.26857021,-77.85288544,ANCASH,PALLASCA,CONCHUCOS,True,3
030505,APURIMAC,COTABAMBAS,MARA,CPNP MARA,5461,-14.08645351,-72.10228731,APURIMAC,COTABAMBAS,MARA,True,2
030704,APURIMAC,GRAU,HUAYLLATI,CPNP PALPACACHI,5438,-13.87203056,-72.50856561,APURIMAC,GRAU,HUAYLLATI,True,2
040304,AREQUIPA,CARAVELI,ATIQUIPA,CPNP CHALA,4200,-15.86630459,-74.24699164,AREQUIPA,CARAVELI,ATIQUIPA,True,5
040306,AREQUIPA,CARAVELI,CAHUACHO,CPNP PAUCAR DEL SARA SARA,3470,-15.27854674,-73.34442303,AREQUIPA,CARAVELI,CAHUACHO,True,4
060614,CAJAMARCA,CUTERVO,SOCOTA,CPNP SOCOTA,5154,-6.31690761,-78.69903243,CAJAMARCA,CUTERVO,SOCOTA,True,3
080207,CUSCO,ACOMAYO,SANGARARA,CPNP SANGARARA,3624,-13.94938839,-71.60529279,CUSCO,ACOMAYO,SANGARARA,True,2
081007,CUSCO,PARURO,PACCARITAMBO,CPNP HUANOQUITE,3660,-13.68196936,-72.01657107,CUSCO,PARURO,PACCARITAMBO,True,2
090711,HUANCAVELICA,TAYACAJA,PAZOS,CPNP PAZOS,7535,-12.25918784,-75.07029485,HUANCAVELICA,TAYACAJA,PAZOS,True,3
090714,HUANCAVELICA,TAYACAJA,SALCABAMBA,CPNP SURCUBAMBA,7501,-12.11707404,-74.63073259,HUANCAVELICA,TAYACAJA,SALCABAMBA,True,3
100316,HUANUCO,DOS DE MAYO,QUIVILLA,CPNP LLATA,7050,-9.55016426,-76.81845406,HUANUCO,DOS DE MAYO,QUIVILLA,True,5
100504,HUANUCO,HUAMALIES,JACAS GRANDE,CPNP LLATA,7050,-9.55016426,-76.81845406,HUANUCO,HUAMALIES,JACAS GRANDE,True,5
101001,HUANUCO,LAURICOCHA,JESUS,CPNP JESUS-LAURICOCHA,5932,-10.07838927,-76.63154678,HUANUCO,LAURICOCHA,JESUS,True,4
120135,JUNIN,HUANCAYO,SANTO DOMINGO DE ACOBAMBA,CPNP SANTO DOMINGO DE ACOBAMBA,7865,-11.76881948,-74.79550124,JUNIN,HUANCAYO,SANTO DOMINGO DE ACOBAMBA,True,3
131008,LA LIBERTAD,SANTIAGO DE CHUCO,SITABAMBA,CPNP SARIN,1269,-7.90950445,-77.91009816,LA LIBERTAD,SANTIAGO DE CHUCO,SITABAMBA,True,3
210211,PUNO,AZANGARO,SAN ANTON,CPNP SAN ANTON,4606,-14.5837711,-70.31689138,PUNO,AZANGARO,SAN ANTON,True,3
211207,PUNO,SANDIA,SAN JUAN DEL ORO,CPNP SAN JUAN DEL ORO,4622,-14.22160951,-69.15457213,PUNO,SANDIA,SAN JUAN DEL ORO,True,4
010103,AMAZONAS,CHACHAPOYAS,BALSAS,CPNP BALSAS,1434,-6.844915,-78.02924,AMAZONAS,CHACHAPOYAS,BALSAS,True,3
020111,ANCASH,HUARAZ,PIRA,CPNP PIRA,4810,-9.580864,-77.70756678,ANCASH,HUARAZ,PIRA,True,4
030710,APURIMAC,GRAU,SANTA ROSA,CPNP GRAU,7850,-14.10328455,-72.70692152,APURIMAC,GRAU,SANTA ROSA,True,4
050206,AYACUCHO,CANGALLO,TOTOS,CPNP TOTOS,3386,-13.5677258,-74.52272099,AYACUCHO,CANGALLO,TOTOS,True,3
060418,CAJAMARCA,CHOTA,TOCMOCHE,CPNP TOCMOCHE,931,-6.41305696,-79.36084593,CAJAMARCA,CHOTA,TOCMOCHE,True,3
061309,CAJAMARCA,SANTA CRUZ,SEXI,CPNP LLAMA,925,-6.51265303,-79.12031156,CAJAMARCA,SANTA CRUZ,SEXI,True,3
090611,HUANCAVELICA,HUAYTARA,SAN FRANCISCO DE SANGAYAICO,CPNP SANTIAGO DE CHOCORVOS,3292,-13.82495174,-75.25846347,HUANCAVELICA,HUAYTARA,SAN FRANCISCO DE SANGAYAICO,True,3
100401,HUANUCO,HUACAYBAMBA,HUACAYBAMBA,CPNP HUACAYBAMBA,5943,-9.03784724,-76.95345443,HUANUCO,HUACAYBAMBA,HUACAYBAMBA,True,4
100506,HUANUCO,HUAMALIES,MIRAFLORES,CPNP LLATA,7050,-9.55016426,-76.81845406,HUANUCO,HUAMALIES,MIRAFLORES,True,5
100903,HUANUCO,PUERTO INCA,HONORIA,CPNP HONORIA,8064,-8.76939977,-74.70929861,HUANUCO,PUERTO INCA,HONORIA,True,2
211208,PUNO,SANDIA,YANAHUAYA,CPNP SAN JUAN DEL ORO,4622,-14.22160951,-69.15457213,PUNO,SANDIA,YANAHUAYA,True,4
